query,doc_id,full_text,h1,h2,qdrant_score,label
Harga vaksin HPV di klinik kecantikan,4e36f126-1a35-4873-a19a-ce402d295efc,"ERHA ULTIMATE

ACNE CENTER

PROGRAMS

Acne Finale Ultimate

Solusi mengatasi semua masalah bekas jerawat

No Acne No Cry Program Solusi mengatasi jerawat aktif

Comedoless & Poreless Program Solusi mengatasi komedo dan pori-pori besar

TREATMENT PLAN ILLUSTRATION

Product Plan

Basic Plan

Advance Plan

@& Konsultasi dengan Dokter/Dermatologist

@ Rangkaian produk

2) Mulai dari bulan

©@) Mulai dari Rp518.500

& Konsultasi dengan Dokter/Dermatologist

& Rangkaian produk 1Jenis treatment “D) Mulai dari] bulan ©) Mulai dari Rp967.000

@& Konsultasi dengan Dokter/Dermatologist

@&% Rangkaian produk

& Lebih dari 1jenis treatment

“S) Mulai dari 1 bulan © Mulai dari Rp1.737.000

*Plan sebagai contoh. Harga, durasi, dan skin goals disesuaikan dengan kondisi kulit masing-masing.

5

ERHA ULTIMATE",724126666-ERHA-Ultimate-Pricelist-24.pdf,,0.42613232,0
Harga terapi jerawat aktif di ERHA,13154bc3-12c8-4724-8afc-eb938166b78e,"ACNE CENTER

SINGLE TREATMENT

OX JS , [- an = s\\ | ‘ ‘

4 Blue Light Therapy

Terapi dengan menggunakan sinar biru yang bekerja dengan cara membunuh bakteri P-acnes sebagai penyebab jerawat, sehingga membantu mengatasi jerawat aktif dan meradang.

Aman untuk ibu hamil dan menyusui.

MANFAAT

2) +30 menit () Rp227.500

Mengatasi jerawat aktif dan meradang. Sangat efektif digunakan dalam rangkaian terapi jerawat terutama untuk mengurangi peradangan pada jerawat yang aktif.

PROSEDUR

Cleansing - Pengolesan Cairan Peeling - Post Treatment

Instant Acne Treatment

Terapi untuk mengurangi peradangan jerawat dengan menyuntikkan cairan kortikosteroid ke lesi jerawat.

MANFAAT

Mengurangi peradangan pada jerawat.

“T) 15 menit (tergantung lesi jerawat)

@) Mulai dari Rp255.000

a

6

ERHA ULTIMATE",724126666-ERHA-Ultimate-Pricelist-24.pdf,,0.6768792,1
Harga terapi jerawat aktif di ERHA,4e36f126-1a35-4873-a19a-ce402d295efc,"ERHA ULTIMATE

ACNE CENTER

PROGRAMS

Acne Finale Ultimate

Solusi mengatasi semua masalah bekas jerawat

No Acne No Cry Program Solusi mengatasi jerawat aktif

Comedoless & Poreless Program Solusi mengatasi komedo dan pori-pori besar

TREATMENT PLAN ILLUSTRATION

Product Plan

Basic Plan

Advance Plan

@& Konsultasi dengan Dokter/Dermatologist

@ Rangkaian produk

2) Mulai dari bulan

©@) Mulai dari Rp518.500

& Konsultasi dengan Dokter/Dermatologist

& Rangkaian produk 1Jenis treatment “D) Mulai dari] bulan ©) Mulai dari Rp967.000

@& Konsultasi dengan Dokter/Dermatologist

@&% Rangkaian produk

& Lebih dari 1jenis treatment

“S) Mulai dari 1 bulan © Mulai dari Rp1.737.000

*Plan sebagai contoh. Harga, durasi, dan skin goals disesuaikan dengan kondisi kulit masing-masing.

5

ERHA ULTIMATE",724126666-ERHA-Ultimate-Pricelist-24.pdf,,0.7036228,1
Harga terapi jerawat aktif di ERHA,6e424184-8107-4d86-8c78-32fb84395e4e,"ACNE CENTER

SINGLE TREATMENT

Active Acne Therapy by IPL

Tindakan dengan tekonologi Intensed Pulsed Light yang dikombinasikan dengan pengaplikasikan serum yang bermanfaat untuk meredakan peradangan pada jerawat aktif, membunuh bakteri yang menyebabkan jerawat, dan menormalkan kondisi kulit berminyak.

“C) 25 menit 6 Mulai dari Rp475.000

MANFAAT

Mengatasi jerawat level mid-moderate

Ekstraksi Milia

Milia merupakan tonjolan kecil yang terjadi akibat adanya sumbatan sel kulit mati (keratin) pada permukaan kulit. Ektraksi Milia adalah tindakan yang bertujuan untuk mengeluarkan sumbatan keratin pada kullit dengan menggunakan jarum kecil dan ekstraktor komedo.

“C) 15 menit @ Mulai dari Rp300.000

MANFAAT

Mengeluarkan sumbatan sel kulit mati dan mengekstraksi komedo.

8

ERHA ULTIMATE

ACNE CENTER",724126666-ERHA-Ultimate-Pricelist-24.pdf,,0.64042366,1
Harga terapi jerawat aktif di ERHA,7f5ca8a8-cfa4-4f11-ae2a-b7d583d82e65,"TREATMENT PLAN ILLUSTRATION

Product Plan

Basic Plan

Advance Plan

@& Konsultasi dengan Dokter/Dermatologist

@& Konsultasi dengan Dokter/Dermatologist

& Konsultasi dengan Dokter/Dermatologist

@ Rangkaian produk

0) Mulai dari1 bulan

@ Mulai dari RP650.000

& Rangkaian produk & 1Jenis treatment “D) Mulai dari 1 bulan © Muli dari Rp850.000

@ Rangkaian produk

@ lebih dari 1jenis treatment

‘D) Mulai dari 1 bulan @®) Mulai dari Rp2.450.000

*Plan sebagai contoh. Harga, durasi, dan skin goals disesuaikan dengan kondisi kulit masing-masing.

95

ERHA ULTIMATE

HAIR CENTER

SINGLE TREATMENT

Hair Grow Activation Therapy

Terapi yang mengombinasikan teknologi Electroporation Needle System (yang menggunakan Auto Microneedle dan Electroporation) dan Red Light Therapy. Kombinasi ini terbukti efektif meningkatkan penyerapan obat atau serum.

» 30 menitanestesi (bila diperlukan) 45 menit treatment © RpLaeG.008",724126666-ERHA-Ultimate-Pricelist-24.pdf,,0.60327154,1
Biaya cryo surgery untuk menghilangkan keloid,14983103-8908-47c9-b2e3-f686ce41cb70,"“T) +25-70 menit treatment

@ Mulai dari Rp500.000

MANFAAT

Menghilangkan bekas luka, kutil, bopeng, dil.

*Terapi ini hanya bisa dilakukan oleh dokter dan perlu dikonsultasikan terlebih dahulu.

Intra Lesion Injection*

Terapi injeksi kortikosteroid, berfungsi untuk mengatasi peradangan pada hipertrofi (keloid).

MANFAAT Membantu mengatasi keloid.

“T) #15 menit treatment (tergantung lesi) @) Mulai dari Rp400.000

perlu dikonsultasikan terlebih dahulu. *Terapi ini hanya bisa dilakukan oleh dokter dan

© >

62

ERT

ATOPYaSKIN DISEASE CENTER

SINGLE TREATMENT

Cryo Surgery*

Prosedur tindakan yang dilakukan dengan menggunakan suhu yang sangat dingin untuk membantu mengatasi masalah hypertrophic scar (keloid). Umumnya tindakan ini dikombinasikan dengan penyuntikan obat kortikosteroid.

L +25-70 menit treatment",724126666-ERHA-Ultimate-Pricelist-24.pdf,,0.7128648,1
Biaya cryo surgery untuk menghilangkan keloid,3b6418df-675d-4183-bbe5-43ac865f926f,"MANFAAT Membantu mengatasi keloid.

@) Mulai dari Rp850.000

*Terapi ini hanya bisa dilakukan oleh dokter dan perlu dikonsultasikan terlebih dahulu.

Electrocauterization Surgery*

Terapi operatif dengan menggunakan energi radio frekuensi yang bertujuan untuk menghilangkan tumor jinak di kulit.

MANFAAT Mengobati tumor jinak kulit.

“T) £25-85 menit treatment

*Terapi ini hanya bisa dilakukan oleh dokter dan perlu dikonsultasikan terlebih dahulu.

@) Mulai dari Rp500.000

©

63

ERHA ULTIMATE

AT@PYaSKIN DISEASE CENTER

SINGLE TREATMENT

Excision / Extirpation Surgery

Merupakan tindakan bedah kecil untuk membuang jaringan (tumor jinak kulit) dengan cara memotong. Tindakan ini dilakukan untuk berbagai tujuan antara lain pemeriksaan penunjang (biopsy), pengobatan lesi jinak ataupun ganas.

‘L) 25-70 menit treatment",724126666-ERHA-Ultimate-Pricelist-24.pdf,,0.66520727,1
Biaya cryo surgery untuk menghilangkan keloid,f378ed86-be72-4640-8acf-c4afec4c62b3,"MANFAAT

2) 60 menit

@ Mulai dari Rp6.500.000

Membantu mengurangi produksi keringat berlebih dan bau badan pada area underarm, serta membantu merejuvenasi, dan mengencangkan kulit

PROSEDUR

Cleansing - Anestesi - Treatment - Post treatment

|

90

FRHA ULTIMATE

MAKE OVER CENTER

SINGLE TREATMENT

Neve

Korean Double Eyelid

Tindakan bedah sederhana yang dikenal sebagai blepharoplasty untuk kulit dan lemak area kelopak mata. Metode treatment disesuaikan dengan kebutuhan pasien setelah berkonsultasi dengan Dokter SpKK untuk mencapai hasil yang harmonis pada kelopak mata untuk membentuk kelopak mata lebih indah dan simetris mutlak

LY 1-9 i 5) r2jam

MANFAAT

: : Mulai dari

Membentuk kelopak mata lebih indah dan p

PROSEDUR

Cleansing - Treatment - Post treatment

Hanya tersedia di ERHA Central Pondok Indah

NEW re",724126666-ERHA-Ultimate-Pricelist-24.pdf,,0.58211005,0
Biaya cryo surgery untuk menghilangkan keloid,d01227d8-80db-4cce-991e-6f8aa11caf6c,"MANFAAT Mengobati tumor jinak kulit

@) Mulai dari Rp850.000

*Terapi ini hanya bisa dilakukan oleh dokter dan perlu dikonsultasikan terlebih dahulu.

64

MAKE OVER CENTER

No.1 Customer Satisfaction Rate for Contouring Treatment

JENIS MASALAH BENTUK & TEKSTUR WAJAH & TUBUH

Perut buncit, lengan & paha bergelambir, stretch marks.

oe ett.

Pori-pori besar serta kulit bertekstur dan kasar.

‘ % =

_

<

Pipi chubby, double chin, hidung pesek, bibir tipis, kerutan karena ekspresi, dan volume loss.

65

ERHA ULTIMATE

MAKE OVA CENTER

PROGRAMS

&

Shape Your Love Program Ultimate Makeover Solution

Body Goals Program Body Makeover Solution

Purely Poreless Program Skin Pore Minimizing Solution

TREATMENT PLAN ILLUSTRATION

Product Plan

Basic Plan

Advance Pian

@& Konsultasi dengan Dokter/Dermatologist

& Konsultasi dengan Dokter/Dermatologist

& Konsultasi dengan Dokter/Dermatologist

@& Rangkaian produk

& Rangkaian produk

@ Rangkaian produk

£0) Mulai dari 1 bulan

@ Mulai dari Rp1.131.500

& Photorejuvenation Laser

& Lebih dari 1jenis treatment

‘) Mulai dari 1 bulan © Mulai dari Rp3.750.000 £0) Mulai dari 1 bulan © Mulai dari Rp4.635.000

*Plan sebagai contoh. Harga, durasi, dan skin goals disesuaikan dengan kondisi kulit masing-masing.

66

ERHA ULTIMATE",724126666-ERHA-Ultimate-Pricelist-24.pdf,,0.5686915,0
Harga program perawatan ERHA Ultimate untuk mengatasi flek hitam dan kerutan,196a7d56-5c9d-40c8-882d-efeafe6270a7,"Melasma

Jenis flek hitam yang lebih besar dan disebabkan oleh sinar matahari & hormon

Kerutan

Munculnya lipatan & garis halus di area mata, jidat, dan bibir

37

ERHA ULTIMATE

ANTI AGINO CENTER

PROGRAMS

> > >

Ultimate Younger Program

Bloom in Youth Program

Gentleman Program

Ultimate Younger Look Solution

Pre-Aging Preventive Solution

Men's Skin Ultimate Solution

TREATMENT PLAN ILLUSTRATION

Product Plan

Basic Plan

Advance Plan

& Konsultasi dengan Dokter/Dermatologist

& Konsultasi dengan Dokter/Dermatologist

@& Konsultasi dengan Dokter/Dermatologist

@& Rangkaian produk

& Rangkaian produk

@& Rangkaian produk

£0) Mulai dari 1 bulan

®) Mulai dari Rp877.000

Y Photorejuvenation Laser

@ Lebih dari 1jenis treatment

ft) Mulai dari 1 bulan ®) Mulci dari Rp3.000.000 £0) Mulai dari 1 bulan @® Mulai dari Rp8.000.000

*Plan sebagai contoh. Harga, durasi, dan skin goals disesuaikan dengan kondisi kulit masing-masing.

38

ERHA ULTIMATE",724126666-ERHA-Ultimate-Pricelist-24.pdf,,0.6749954,1
Harga program perawatan ERHA Ultimate untuk mengatasi flek hitam dan kerutan,4e36f126-1a35-4873-a19a-ce402d295efc,"ERHA ULTIMATE

ACNE CENTER

PROGRAMS

Acne Finale Ultimate

Solusi mengatasi semua masalah bekas jerawat

No Acne No Cry Program Solusi mengatasi jerawat aktif

Comedoless & Poreless Program Solusi mengatasi komedo dan pori-pori besar

TREATMENT PLAN ILLUSTRATION

Product Plan

Basic Plan

Advance Plan

@& Konsultasi dengan Dokter/Dermatologist

@ Rangkaian produk

2) Mulai dari bulan

©@) Mulai dari Rp518.500

& Konsultasi dengan Dokter/Dermatologist

& Rangkaian produk 1Jenis treatment “D) Mulai dari] bulan ©) Mulai dari Rp967.000

@& Konsultasi dengan Dokter/Dermatologist

@&% Rangkaian produk

& Lebih dari 1jenis treatment

“S) Mulai dari 1 bulan © Mulai dari Rp1.737.000

*Plan sebagai contoh. Harga, durasi, dan skin goals disesuaikan dengan kondisi kulit masing-masing.

5

ERHA ULTIMATE",724126666-ERHA-Ultimate-Pricelist-24.pdf,,0.6107561,0
Harga program perawatan ERHA Ultimate untuk mengatasi flek hitam dan kerutan,d01227d8-80db-4cce-991e-6f8aa11caf6c,"MANFAAT Mengobati tumor jinak kulit

@) Mulai dari Rp850.000

*Terapi ini hanya bisa dilakukan oleh dokter dan perlu dikonsultasikan terlebih dahulu.

64

MAKE OVER CENTER

No.1 Customer Satisfaction Rate for Contouring Treatment

JENIS MASALAH BENTUK & TEKSTUR WAJAH & TUBUH

Perut buncit, lengan & paha bergelambir, stretch marks.

oe ett.

Pori-pori besar serta kulit bertekstur dan kasar.

‘ % =

_

<

Pipi chubby, double chin, hidung pesek, bibir tipis, kerutan karena ekspresi, dan volume loss.

65

ERHA ULTIMATE

MAKE OVA CENTER

PROGRAMS

&

Shape Your Love Program Ultimate Makeover Solution

Body Goals Program Body Makeover Solution

Purely Poreless Program Skin Pore Minimizing Solution

TREATMENT PLAN ILLUSTRATION

Product Plan

Basic Plan

Advance Pian

@& Konsultasi dengan Dokter/Dermatologist

& Konsultasi dengan Dokter/Dermatologist

& Konsultasi dengan Dokter/Dermatologist

@& Rangkaian produk

& Rangkaian produk

@ Rangkaian produk

£0) Mulai dari 1 bulan

@ Mulai dari Rp1.131.500

& Photorejuvenation Laser

& Lebih dari 1jenis treatment

‘) Mulai dari 1 bulan © Mulai dari Rp3.750.000 £0) Mulai dari 1 bulan © Mulai dari Rp4.635.000

*Plan sebagai contoh. Harga, durasi, dan skin goals disesuaikan dengan kondisi kulit masing-masing.

66

ERHA ULTIMATE",724126666-ERHA-Ultimate-Pricelist-24.pdf,,0.543873,1
Harga program perawatan ERHA Ultimate untuk mengatasi flek hitam dan kerutan,2e006c52-23fb-4fda-9fb7-f02023a6d529,"MANFAAT

i i « Mengatasi garis halus dan kerutan pada kulit

+ Mengatasi hiperpigmentasi dan MmBlaEind

* Memperbaiki tekstur kulit yang kasar

° Meningkatkan elastisitas kulit

¢ Mengurangi penampakan pori-pori g gip P P P

©

54

ERHA ULTIMATE

ANTLAGIND CENTER

SINGLE TREATMENT

Black Carbon Glowrejuvenation Laser with Helios IV

Tindakan berupa kombinasi laser dan carbon peel lotion untuk memaksimalkan proses rejuvenasi, menstimulasi kolagen, serta membuat kulit tampak lebih halus.

©) Single: Rp2.499.000

MANFAAT

* Rejuvenasi kulit dengan minimum downtime

* Mengangkat sel-sel kulit mati dan menghaluskan kulit

* Merangsang produksi kolagen dan elastin

* Menyamarkan penampakan garis halus

* dan pori-pori

Pico Rejuvenation Laser

Tindakan berupa kombinasi laser dan carbon peel lotion untuk memaksimalkan proses rejuvenasi pada kulit pria dengan hasil tampilan matte & bright yang sesuai untuk kulit pria",724126666-ERHA-Ultimate-Pricelist-24.pdf,,0.5391056,1
Harga dan manfaat treatment DNA Salmon Glass Skin Injection di ERHA Ultimate Brightening Center,1c5cbac1-ce06-462e-978d-791e4158acaa,"MANFAAT

Memberikan efek ""instant glowing’, mencerahkan kulit, dan menghidrasi kulit.

PROSEDUR

Cleansing - Crystal Dermabrasion - IPL - Post treatment

eG 9

32

ERHA ULTIMATE

BRIGHTENING CENTER

SINGLE TREATMENT

30 menit anestesi, 15-30 menit treatment (tergantung luas area treatment)

“L)

DNA Salmon Glass Skin Injection

Treatment peremajaan kulit yang akan membantu memperbaiki tekstur kulit sehingga kulit tampak lebih halus. enggunakan teknologi Electroporation Needle System (menggunakan Auto Microneedle dan Electro- poration) dan serum PDRN (Polydeoxyribonucleitide) yang berasal dari sperma ikan salmon yang berfungsi untuk merangsang pembentukan kolagen dan elastin yang dapat memperbaiki tekstur kulit dan mengecilkan pori-pori.

@)

Rp5.500.000

MANFAAT

Mengatasi pori-pori besar, mencerahkan kulit wajah, mengembalikan elastisitas kullit, melembabkan kulit, menghambat proses penuaan, meningkatkan produksi kolagen, menghidrasi dan menghaluskan kulit.",724126666-ERHA-Ultimate-Pricelist-24.pdf,,0.73501194,1
Harga dan manfaat treatment DNA Salmon Glass Skin Injection di ERHA Ultimate Brightening Center,ec24e8c0-4e62-4378-8c36-6f6f99b4c45d,"MANFAAT

Mengencangkan dan mengangkat kulit kendur, dalam mengurangi kerutan dan garis halus. Kulit menjadi kencang dan mempertegas bentuk wajah (V-shape) sehingga tampak segar dan awet muda.

PROSEDUR

Cleansing - Anestesi- Treatment - Post treatment

81

ERHA ULTIMATE

MAKE OVER CENTER

SINGLE TREATMENT

TD)

30 menit 15-30 menit treatment

anestesi

(tergantung luas area treatment)

DNA Salmon Glass Skin Injection

Tindakan medis dengan cara menyuntikkan DNA Salmon serum ke seluruh wajah.

MANFAAT

Mengatasi pori-pori besar, mencerahkan kulit wajah, mengembalikan elastisitas kulit, melembabkan kulit, menghambat proses PeNuaan, meningkatkan produksi kolagen, menghidrasi, dan menghaluskan kullit.

PROSEDUR

Cleansing - Anestesi- Treatment - Post treatment

@)

a Mulai dari Rp5.500.000

“L)",724126666-ERHA-Ultimate-Pricelist-24.pdf,,0.74448955,1
Harga dan manfaat treatment DNA Salmon Glass Skin Injection di ERHA Ultimate Brightening Center,74447e83-480b-4d89-b375-d0c6a2b94f7a,"PROSEDUR

Cleansing - Anestesi - Treatment - Post treatment

33

ERHA ULTIMATE

BRIGHTENING CENTER

SINGLE TREATMENT

DNA Salmon Skin Restoration

Tindakan medis dengan menyuntikan serum PDRN (Polydeoxyribonucleitide) yang berasal dari sperma ikan salmon yang berfungsi untuk merangsang pembentukan kolagen dan elastin yang dapat memperbaiki tekstur kulit dan mengecilkan pori-pori.

30 menit anestesi, 30 menit treatment

“L)

@) Rp3.500.000

MANFAAT

Mendorong perbaikan kulit yang intens dan penyembuhan luka, untuk mengobati jerawat dan bekas luka, memperbaiki tesktur kulit, mengurangi kerutan dan garis-garis halus, meningkatkan produksi sel-sel kulit yang baru, mencerahkan, dan mengatasi flek-flek.

PROSEDUR

Cleansing - Anestesi - Treatment - Post treatment

34

ERHA ULTIMATE

BRIGHTENING CENTER",724126666-ERHA-Ultimate-Pricelist-24.pdf,,0.7350637,1
Harga dan manfaat treatment DNA Salmon Glass Skin Injection di ERHA Ultimate Brightening Center,3160fccf-e24f-4db0-9cdb-a0dc16a42830,"30 menit 30 menit treatment

anestesi

DNA Salmon Skin Restoration

Treatment peremajaan kulit yang akan membantu memperbaiki tekstur kulit sehingga kulit tampak lebih halus. Menggunakan teknologi Electroporation Needle System (menggunakan Auto Microneedle dan Electroporation) dan serum PDRN (Polydeoxyribonucleitide) yang berasal dari sperma ikan salmon yang berfungsi untuk merangsang pembentukan kolagen dan elastin.

oo. Mulai dari Rp3.500.000

>)

MANFAAT

Mendorong perbaikan kulit yang intens dan penyembuhan luka, untuk mengobati jerawat dan bekas luka, memperbaiki tesktur kullit, mengurangi kerutan dan garis-garis halus, meningkatkan produksi sel-sel kulit yang baru, mencerahkan, dan mengatasi flek-flek.

PROSEDUR

Cleansing - Anestesi - Treatment - Post treatment

a

9

82

ERHA ULTIMATE",724126666-ERHA-Ultimate-Pricelist-24.pdf,,0.7305774,1
Harga Ultimate Skin Restoration by Photo Ultherapy di ERHA,1e7d7b0d-ff2f-4db8-8a13-76c1ac706a2c,"PROSEDUR

Cleansing - Anestesi - Treatment - Post treatment

‘T) 60 menit treatment 5) Mulai dari Rp34.450.000

Ultimate Skin Restoration by Photo Ultherapy - for Face & Neck

Ultimate Skin Restoration by Photo-Ultherapy merupakan tindakan non-invasive yang menggabungkan dua kombinasi treatment ang menggunakan Ultherapy Technology USA) dan Photorejuvenation Laser (by Medlite/Revlite - USA).

MANFAAT

Kombinasi treatment ini memberikan total skin restoration solution, dimana tidak hanya lifting dan tightening (lapisan dermis / lapisan dalam kulit) tetapi juga memperbaiki struktur dan penampilan kulit (brightening, smoothing dan pore minimizing) di lapisan atas (epidermis).

PROSEDUR

Cleansing - Anestesi - Treatment - Post treatment

ee

85

ERHA ULTIMATE

MAKE OVER CENTER

SINGLE TREATMENT",724126666-ERHA-Ultimate-Pricelist-24.pdf,,0.7689619,1
Harga Ultimate Skin Restoration by Photo Ultherapy di ERHA,c54dc1e2-3cc2-4ee6-aca5-2dbac4c620d3,"MANFAAT

Sebagai total skin restoration solution, meliputi:

* Memberikan efek penguatan, pengencangan, dan efek skin lifting pada kulit

¢ Meningkatkan kualitas dan hidrasi kulit secara keseluruhan

* Menyediakan proses perbaikan jaringan kulit

47

ERHA ULTIMATE

ANTI AGIND CENTER

SINGLE TREATMENT

2) 60 menit

(@) Rp34.450.000

Ultimate Skin Restoration by Photo Uitherapy - for Face & Neck

Ultimate Skin Restoration by Photo-Ultherapy merupakan tindakan non-invasif yang menggabungkan dua kombinasi treatment yang menggunakan ULTHERAPY TECHNOLOGY (USA) dan LASER PHOTOREJUVENATION (by Medlite/Revlite - USA). Kombinasi treatment ini memberikan total skin restoration solution, dimana tidak hanya lifting dan tightening (lapisan dermis/lapisan dalam kulit) tetapi juga memperbaiki struktur dan penampilan kulit (brightening, smoothing dan pore minimizing) di lapisan atas epidermal",724126666-ERHA-Ultimate-Pricelist-24.pdf,,0.7748524,1
